filter,till,till_date,fert_comp,spr_fert,fert_date,sum_fert,fert_app,cover,TN_mean,TN_min,TN_max,TDP_mean,TDP_min,TDP_max,CY_mean,CY_min,CY_max
0,Till,15-Apr,28-10-10,250,1-May,125,Injection,Winter Rye,26.76518288,6.820459095,52.116878,1.596344791,0.777243202,2.723367829,3.406691859,1.161549392,4.311893622
1,Till,15-Apr,28-10-10,250,1-May,125,Injection,Winter Rye,16.07532151,4.119354389,40.9752054,1.01789017,0.365491179,1.817650719,3.406691859,1.161549392,4.311893622
3,Till,15-Apr,28-10-10,250,1-May,125,Injection,Winter Rye,14.98452088,3.905925657,40.9752054,0.928499518,0.239204695,1.817650719,3.406691859,1.161549392,4.311893622
5,Till,15-Apr,28-10-10,250,1-May,125,Injection,Winter Rye,14.60991263,3.82373365,40.9752054,0.912785588,0.226521861,1.817650719,3.406691859,1.161549392,4.311893622
0,Till,15-Apr,28-10-10,250,1-May,125,Injection,None,26.76518288,6.820459095,52.116878,1.596344791,0.777243203,2.723367829,3.406691859,1.161549392,4.311893622
1,Till,15-Apr,28-10-10,250,1-May,125,Injection,None,16.07532151,4.119354389,40.9752054,1.01789017,0.365491179,1.817650719,3.406691859,1.161549392,4.311893622
3,Till,15-Apr,28-10-10,250,1-May,125,Injection,None,14.98452088,3.905925657,40.9752054,0.928499518,0.239204695,1.817650719,3.406691859,1.161549392,4.311893622
5,Till,15-Apr,28-10-10,250,1-May,125,Injection,None,14.60991263,3.82373365,40.9752054,0.912785588,0.226521861,1.817650719,3.406691859,1.161549392,4.311893622
0,Till,1-Apr,28-10-10,250,1-May,125,Injection,Winter Rye,26.76357123,6.821606916,52.12832619,1.593415464,0.776430651,2.712488702,3.40653818,1.161530659,4.311693521
1,Till,1-Apr,28-10-10,250,1-May,125,Injection,Winter Rye,16.07386628,4.11980623,40.93728705,1.01638325,0.365491179,1.81049941,3.40653818,1.161530659,4.311693521
3,Till,1-Apr,28-10-10,250,1-May,125,Injection,Winter Rye,14.98070124,3.906039643,40.93728705,0.926977514,0.239204695,1.81049941,3.40653818,1.161530659,4.311693521
5,Till,1-Apr,28-10-10,250,1-May,125,Injection,Winter Rye,14.6053894,3.823970744,40.93728705,0.911343977,0.226521861,1.81049941,3.40653818,1.161530659,4.311693521
0,Till,1-Apr,28-10-10,250,1-May,125,Injection,None,26.76357123,6.821606916,52.12832619,1.593415464,0.776430651,2.712488702,3.40653818,1.161530659,4.311693521
1,Till,1-Apr,28-10-10,250,1-May,125,Injection,None,16.07386628,4.11980623,40.93728705,1.01638325,0.365491179,1.81049941,3.40653818,1.161530659,4.311693521
3,Till,1-Apr,28-10-10,250,1-May,125,Injection,None,14.98070124,3.906039643,40.93728705,0.926977514,0.239204695,1.81049941,3.40653818,1.161530659,4.311693521
5,Till,1-Apr,28-10-10,250,1-May,125,Injection,None,14.6053894,3.823970744,40.93728705,0.911343977,0.226521861,1.81049941,3.40653818,1.161530659,4.311693521
0,No Till,NA,28-10-10,1000,1-Feb,0,Broadcast,Winter Rye,103.0965997,6.098743431,228.6276123,7.044266636,3.343384667,11.74363497,3.404703824,1.158627336,4.31220824
1,No Till,NA,28-10-10,1000,1-Feb,0,Broadcast,Winter Rye,61.0030211,3.957359942,176.9588058,4.011485117,1.389424582,8.621254755,3.404703824,1.158627336,4.31220824
3,No Till,NA,28-10-10,1000,1-Feb,0,Broadcast,Winter Rye,57.19751373,3.677194552,172.4358499,3.769109276,1.175854201,8.621254755,3.404703824,1.158627336,4.31220824
5,No Till,NA,28-10-10,1000,1-Feb,0,Broadcast,Winter Rye,55.53610404,3.579355728,171.0838585,3.673869907,1.102124607,8.621254755,3.404703824,1.158627336,4.31220824
0,No Till,NA,28-10-10,1000,1-Feb,0,Broadcast,None,103.0965997,6.098743431,228.6276123,7.044266636,3.343384667,11.74363497,3.404703824,1.158627336,4.31220824
1,No Till,NA,28-10-10,1000,1-Feb,0,Broadcast,None,61.0030211,3.957359942,176.9588058,4.011485117,1.389424582,8.621254755,3.404703824,1.158627336,4.31220824
3,No Till,NA,28-10-10,1000,1-Feb,0,Broadcast,None,57.19751373,3.677194552,172.4358499,3.769109276,1.175854201,8.621254755,3.404703824,1.158627336,4.31220824
5,No Till,NA,28-10-10,1000,1-Feb,0,Broadcast,None,55.53610404,3.579355728,171.0838585,3.673869907,1.102124607,8.621254755,3.404703824,1.158627336,4.31220824
0,Till,15-Apr,28-10-10,1000,1-Feb,0,Broadcast,Winter Rye,102.7227724,5.674837529,227.2454386,6.336848832,2.789073349,9.939763006,3.40435228,1.158541085,4.311893622
1,Till,15-Apr,28-10-10,1000,1-Feb,0,Broadcast,Winter Rye,61.18424684,3.753366757,179.5734348,3.660385836,1.389424582,6.986553732,3.40435228,1.158541085,4.311893622
3,Till,15-Apr,28-10-10,1000,1-Feb,0,Broadcast,Winter Rye,57.434584,3.517057795,175.3553191,3.449290119,1.175854201,6.986553732,3.40435228,1.158541085,4.311893622
5,Till,15-Apr,28-10-10,1000,1-Feb,0,Broadcast,Winter Rye,55.80470414,3.432549588,173.5320861,3.365772208,1.102124607,6.986553732,3.40435228,1.158541085,4.311893622
0,Till,15-Apr,28-10-10,1000,1-Feb,0,Broadcast,None,102.7227724,5.674837529,227.2454386,6.336848832,2.789073348,9.939763006,3.40435228,1.158541085,4.311893622
1,Till,15-Apr,28-10-10,1000,1-Feb,0,Broadcast,None,61.18424684,3.753366757,179.5734348,3.660385836,1.389424582,6.986553732,3.40435228,1.158541085,4.311893622
3,Till,15-Apr,28-10-10,1000,1-Feb,0,Broadcast,None,57.434584,3.517057795,175.3553191,3.449290119,1.175854201,6.986553732,3.40435228,1.158541085,4.311893622
5,Till,15-Apr,28-10-10,1000,1-Feb,0,Broadcast,None,55.80470414,3.432549588,173.5320861,3.365772208,1.102124607,6.986553732,3.40435228,1.158541085,4.311893622
0,Till,1-Apr,28-10-10,1000,1-Feb,0,Broadcast,Winter Rye,102.7248355,5.675672212,227.0228498,6.315241268,2.783979153,9.878093594,3.40421498,1.158517947,4.311693521
1,Till,1-Apr,28-10-10,1000,1-Feb,0,Broadcast,Winter Rye,61.18659032,3.753507233,179.538669,3.650042314,1.389424582,6.953699589,3.40421498,1.158517947,4.311693521
3,Till,1-Apr,28-10-10,1000,1-Feb,0,Broadcast,Winter Rye,57.43658146,3.517172405,175.3097853,3.439478402,1.175854201,6.953699589,3.40421498,1.158517947,4.311693521
5,Till,1-Apr,28-10-10,1000,1-Feb,0,Broadcast,Winter Rye,55.8086023,3.432832223,173.4969027,3.356496885,1.102124607,6.953699589,3.40421498,1.158517947,4.311693521
0,Till,1-Apr,28-10-10,1000,1-Feb,0,Broadcast,None,102.7248355,5.675672213,227.0228498,6.315241268,2.783979153,9.878093594,3.40421498,1.158517947,4.311693521
1,Till,1-Apr,28-10-10,1000,1-Feb,0,Broadcast,None,61.18659032,3.753507233,179.538669,3.650042314,1.389424582,6.953699589,3.40421498,1.158517947,4.311693521
3,Till,1-Apr,28-10-10,1000,1-Feb,0,Broadcast,None,57.43658146,3.517172405,175.3097853,3.439478402,1.175854201,6.953699589,3.40421498,1.158517947,4.311693521
5,Till,1-Apr,28-10-10,1000,1-Feb,0,Broadcast,None,55.8086023,3.432832223,173.4969027,3.356496885,1.102124607,6.953699589,3.40421498,1.158517947,4.311693521
0,No Till,NA,28-10-10,125,1-Feb,250,Injection,Winter Rye,31.9712109,7.166569487,63.37328358,2.059600863,0.914762148,3.928222624,3.404140387,1.202084071,4.310020629
1,No Till,NA,28-10-10,125,1-Feb,250,Injection,Winter Rye,18.7281531,4.019021018,53.54507596,1.255070671,0.373590969,2.821249702,3.404140387,1.202084071,4.310020629
3,No Till,NA,28-10-10,125,1-Feb,250,Injection,Winter Rye,17.44468564,3.764255403,53.54507596,1.145844771,0.247972248,2.821249702,3.404140387,1.202084071,4.310020629
5,No Till,NA,28-10-10,125,1-Feb,250,Injection,Winter Rye,16.97211621,3.669034325,53.54507596,1.123374891,0.234855947,2.821249702,3.404140387,1.202084071,4.310020629
0,No Till,NA,28-10-10,125,1-Feb,250,Injection,None,31.9712109,7.166569487,63.37328358,2.059600863,0.914762148,3.928222624,3.404140387,1.202084071,4.310020629
1,No Till,NA,28-10-10,125,1-Feb,250,Injection,None,18.7281531,4.019021018,53.54507596,1.255070671,0.373590969,2.821249702,3.404140387,1.202084071,4.310020629
3,No Till,NA,28-10-10,125,1-Feb,250,Injection,None,17.44468564,3.764255403,53.54507596,1.145844771,0.247972248,2.821249702,3.404140387,1.202084071,4.310020629
5,No Till,NA,28-10-10,125,1-Feb,250,Injection,None,16.97211621,3.669034325,53.54507596,1.123374891,0.234855947,2.821249702,3.404140387,1.202084071,4.310020629
0,Till,15-Apr,28-10-10,125,1-Feb,250,Injection,Winter Rye,31.58300514,6.744646723,61.94037109,1.937890275,0.914762148,3.536126051,3.403634199,1.2019923,4.309519179
1,Till,15-Apr,28-10-10,125,1-Feb,250,Injection,Winter Rye,18.64000268,3.854270291,52.19654128,1.193530995,0.373590969,2.439058483,3.403634199,1.2019923,4.309519179
3,Till,15-Apr,28-10-10,125,1-Feb,250,Injection,Winter Rye,17.39560908,3.633743613,52.19654128,1.08989172,0.247972248,2.439058483,3.403634199,1.2019923,4.309519179
5,Till,15-Apr,28-10-10,125,1-Feb,250,Injection,Winter Rye,16.94182145,3.549011018,52.19654128,1.069602515,0.234855947,2.439058483,3.403634199,1.2019923,4.309519179
0,Till,15-Apr,28-10-10,125,1-Feb,250,Injection,None,31.58300514,6.744646724,61.94037109,1.937890275,0.914762148,3.536126051,3.403634199,1.2019923,4.309519179
1,Till,15-Apr,28-10-10,125,1-Feb,250,Injection,None,18.64000268,3.854270291,52.19654128,1.193530995,0.373590969,2.439058483,3.403634199,1.2019923,4.309519179
3,Till,15-Apr,28-10-10,125,1-Feb,250,Injection,None,17.39560908,3.633743613,52.19654128,1.08989172,0.247972248,2.439058483,3.403634199,1.2019923,4.309519179
5,Till,15-Apr,28-10-10,125,1-Feb,250,Injection,None,16.94182145,3.549011018,52.19654128,1.069602515,0.234855947,2.439058483,3.403634199,1.2019923,4.309519179
0,Till,1-Apr,28-10-10,125,1-Feb,250,Injection,Winter Rye,31.58600381,6.74579255,61.90572696,1.933558377,0.914762148,3.520791433,3.403475629,1.201978919,4.309300569
1,Till,1-Apr,28-10-10,125,1-Feb,250,Injection,Winter Rye,18.63856389,3.854671401,52.14930275,1.191256452,0.373590969,2.429213657,3.403475629,1.201978919,4.309300569
3,Till,1-Apr,28-10-10,125,1-Feb,250,Injection,Winter Rye,17.39310349,3.633666631,52.14930275,1.087777585,0.247972248,2.429213657,3.403475629,1.201978919,4.309300569
5,Till,1-Apr,28-10-10,125,1-Feb,250,Injection,Winter Rye,16.93933491,3.549110221,52.14930275,1.067478358,0.234855947,2.429213657,3.403475629,1.201978919,4.309300569
0,Till,1-Apr,28-10-10,125,1-Feb,250,Injection,None,31.58600381,6.745792549,61.90572696,1.933558377,0.914762148,3.520791433,3.403475629,1.201978919,4.309300569
1,Till,1-Apr,28-10-10,125,1-Feb,250,Injection,None,18.63856389,3.854671401,52.14930275,1.191256452,0.373590969,2.429213657,3.403475629,1.201978919,4.309300569
3,Till,1-Apr,28-10-10,125,1-Feb,250,Injection,None,17.39310349,3.633666631,52.14930275,1.087777585,0.247972248,2.429213657,3.403475629,1.201978919,4.309300569
5,Till,1-Apr,28-10-10,125,1-Feb,250,Injection,None,16.93933491,3.549110221,52.14930275,1.067478358,0.234855947,2.429213657,3.403475629,1.201978919,4.309300569
0,No Till,NA,28-10-10,500,1-Feb,125,Broadcast,Winter Rye,63.99595521,6.532192432,137.8144801,4.395486218,2.117147778,7.656002304,3.398380742,1.164231038,4.31220824
1,No Till,NA,28-10-10,500,1-Feb,125,Broadcast,Winter Rye,37.53664468,3.923474628,107.0143052,2.523111862,0.877901277,5.62032785,3.398380742,1.164231038,4.31220824
3,No Till,NA,28-10-10,500,1-Feb,125,Broadcast,Winter Rye,35.15122857,3.708444519,107.0143052,2.37368317,0.743101618,5.62032785,3.398380742,1.164231038,4.31220824
5,No Till,NA,28-10-10,500,1-Feb,125,Broadcast,Winter Rye,34.13152462,3.630200219,107.0143052,2.315019575,0.696939216,5.62032785,3.398380742,1.164231038,4.31220824
0,No Till,NA,28-10-10,500,1-Feb,125,Broadcast,None,63.99595521,6.532192432,137.8144801,4.395486218,2.117147778,7.656002304,3.398380742,1.164231038,4.31220824
1,No Till,NA,28-10-10,500,1-Feb,125,Broadcast,None,37.53664468,3.923474628,107.0143052,2.523111862,0.877901277,5.62032785,3.398380742,1.164231038,4.31220824
3,No Till,NA,28-10-10,500,1-Feb,125,Broadcast,None,35.15122857,3.708444519,107.0143052,2.37368317,0.743101618,5.62032785,3.398380742,1.164231038,4.31220824
5,No Till,NA,28-10-10,500,1-Feb,125,Broadcast,None,34.13152462,3.630200219,107.0143052,2.315019575,0.696939216,5.62032785,3.398380742,1.164231038,4.31220824
0,No Till,NA,28-10-10,125,1-May,250,Broadcast,Winter Rye,34.15998103,8.793267363,69.90827834,2.576367212,1.34013641,4.889959352,3.398063938,1.218575931,4.299576048
1,No Till,NA,28-10-10,125,1-May,250,Broadcast,Winter Rye,19.28818046,4.764064428,58.32743023,1.502817092,0.510173522,3.600480776,3.398063938,1.218575931,4.299576048
3,No Till,NA,28-10-10,125,1-May,250,Broadcast,Winter Rye,17.96648678,4.427428465,58.32743023,1.417761371,0.431461858,3.600480776,3.398063938,1.218575931,4.299576048
5,No Till,NA,28-10-10,125,1-May,250,Broadcast,Winter Rye,17.42472675,4.296356683,58.32743023,1.384198021,0.404693223,3.600480776,3.398063938,1.218575931,4.299576048
0,Till,15-Apr,28-10-10,500,1-Feb,125,Broadcast,Winter Rye,63.62499513,6.107745217,136.3328924,3.983059247,1.797533489,6.567636215,3.397843448,1.16410732,4.311893622
1,Till,15-Apr,28-10-10,500,1-Feb,125,Broadcast,Winter Rye,37.57443857,3.758706856,107.3228372,2.317738246,0.877901277,4.613446179,3.397843448,1.16410732,4.311893622
3,Till,15-Apr,28-10-10,500,1-Feb,125,Broadcast,Winter Rye,35.24140232,3.577701424,105.9283725,2.186471335,0.743101618,4.613446179,3.397843448,1.16410732,4.311893622
5,Till,15-Apr,28-10-10,500,1-Feb,125,Broadcast,Winter Rye,34.24275207,3.509809459,105.9283725,2.134717659,0.696939216,4.613446179,3.397843448,1.16410732,4.311893622
0,Till,15-Apr,28-10-10,500,1-Feb,125,Broadcast,None,63.62499513,6.107745217,136.3328924,3.983059247,1.797533488,6.567636215,3.397843448,1.16410732,4.311893622
1,Till,15-Apr,28-10-10,500,1-Feb,125,Broadcast,None,37.57443857,3.758706857,107.3228372,2.317738246,0.877901277,4.613446179,3.397843448,1.16410732,4.311893622
3,Till,15-Apr,28-10-10,500,1-Feb,125,Broadcast,None,35.24140232,3.577701424,105.9283725,2.186471335,0.743101618,4.613446179,3.397843448,1.16410732,4.311893622
5,Till,15-Apr,28-10-10,500,1-Feb,125,Broadcast,None,34.24275207,3.509809459,105.9283725,2.134717659,0.696939216,4.613446179,3.397843448,1.16410732,4.311893622
0,Till,1-Apr,28-10-10,500,1-Feb,125,Broadcast,Winter Rye,63.6310121,6.108933276,136.2661118,3.970094541,1.794680824,6.528970264,3.397670634,1.164084406,4.311693521
1,Till,1-Apr,28-10-10,500,1-Feb,125,Broadcast,Winter Rye,37.57957935,3.759051614,107.3241604,2.31113434,0.877901277,4.589292642,3.397670634,1.164084406,4.311693521
3,Till,1-Apr,28-10-10,500,1-Feb,125,Broadcast,Winter Rye,35.24504725,3.577768322,105.934011,2.18052541,0.743101618,4.589292642,3.397670634,1.164084406,4.311693521
5,Till,1-Apr,28-10-10,500,1-Feb,125,Broadcast,Winter Rye,34.24571547,3.510185115,105.934011,2.128771336,0.696939216,4.589292642,3.397670634,1.164084406,4.311693521
0,Till,1-Apr,28-10-10,500,1-Feb,125,Broadcast,None,63.6310121,6.108933275,136.2661118,3.970094541,1.794680824,6.528970264,3.397670634,1.164084406,4.311693521
1,Till,1-Apr,28-10-10,500,1-Feb,125,Broadcast,None,37.57957935,3.759051614,107.3241604,2.31113434,0.877901277,4.589292642,3.397670634,1.164084406,4.311693521
3,Till,1-Apr,28-10-10,500,1-Feb,125,Broadcast,None,35.24504725,3.577768322,105.934011,2.18052541,0.743101618,4.589292642,3.397670634,1.164084406,4.311693521
5,Till,1-Apr,28-10-10,500,1-Feb,125,Broadcast,None,34.24571547,3.510185115,105.934011,2.128771336,0.696939216,4.589292642,3.397670634,1.164084406,4.311693521
0,Till,15-Apr,28-10-10,125,1-May,250,Broadcast,Winter Rye,33.74976422,8.369998063,68.44899667,2.415192643,1.217397069,4.414070959,3.397523494,1.218511703,4.299018455
1,Till,15-Apr,28-10-10,125,1-May,250,Broadcast,Winter Rye,19.22626324,4.59719942,56.91463949,1.423434468,0.510173522,3.138052108,3.397523494,1.218511703,4.299018455
3,Till,15-Apr,28-10-10,125,1-May,250,Broadcast,Winter Rye,17.94640583,4.295374404,56.91463949,1.345959342,0.431461858,3.138052108,3.397523494,1.218511703,4.299018455
5,Till,15-Apr,28-10-10,125,1-May,250,Broadcast,Winter Rye,17.42311225,4.175175758,56.91463949,1.315361614,0.404693223,3.138052108,3.397523494,1.218511703,4.299018455
0,Till,15-Apr,28-10-10,125,1-May,250,Broadcast,None,33.74976422,8.369998063,68.44899667,2.415192643,1.217397069,4.414070959,3.397523494,1.218511703,4.299018455
1,Till,15-Apr,28-10-10,125,1-May,250,Broadcast,None,19.22626324,4.59719942,56.91463949,1.423434468,0.510173522,3.138052108,3.397523494,1.218511703,4.299018455
3,Till,15-Apr,28-10-10,125,1-May,250,Broadcast,None,17.94640583,4.295374404,56.91463949,1.345959342,0.431461858,3.138052108,3.397523494,1.218511703,4.299018455
5,Till,15-Apr,28-10-10,125,1-May,250,Broadcast,None,17.42311225,4.175175758,56.91463949,1.315361614,0.404693223,3.138052108,3.397523494,1.218511703,4.299018455
0,Till,1-Apr,28-10-10,125,1-May,250,Broadcast,Winter Rye,33.74868204,8.371092139,68.40370629,2.409814937,1.216136273,4.396096736,3.397378423,1.218503228,4.298748941
1,Till,1-Apr,28-10-10,125,1-May,250,Broadcast,Winter Rye,19.22405145,4.59764066,56.86508262,1.420762416,0.510173522,3.127141635,3.397378423,1.218503228,4.298748941
3,Till,1-Apr,28-10-10,125,1-May,250,Broadcast,Winter Rye,17.94319061,4.295314189,56.86508262,1.343567189,0.431461858,3.127141635,3.397378423,1.218503228,4.298748941
5,Till,1-Apr,28-10-10,125,1-May,250,Broadcast,Winter Rye,17.41867297,4.175508959,56.86508262,1.312811707,0.404693223,3.127141635,3.397378423,1.218503228,4.298748941
0,Till,1-Apr,28-10-10,125,1-May,250,Broadcast,None,33.74868204,8.371092139,68.40370629,2.409814937,1.216136273,4.396096736,3.397378423,1.218503228,4.298748941
1,Till,1-Apr,28-10-10,125,1-May,250,Broadcast,None,19.22405145,4.59764066,56.86508262,1.420762416,0.510173522,3.127141635,3.397378423,1.218503228,4.298748941
3,Till,1-Apr,28-10-10,125,1-May,250,Broadcast,None,17.94319061,4.295314189,56.86508262,1.343567189,0.431461858,3.127141635,3.397378423,1.218503228,4.298748941
5,Till,1-Apr,28-10-10,125,1-May,250,Broadcast,None,17.41867297,4.175508959,56.86508262,1.312811707,0.404693223,3.127141635,3.397378423,1.218503228,4.298748941
0,No Till,NA,28-10-10,125,1-Feb,250,Broadcast,Winter Rye,36.4260069,7.161992304,73.35721081,2.613248873,1.299158461,4.909037532,3.382206629,1.202100519,4.304168544
1,No Till,NA,28-10-10,125,1-Feb,250,Broadcast,Winter Rye,20.87206038,4.014443835,61.78217097,1.521346852,0.531414366,3.598321171,3.382206629,1.202100519,4.304168544
3,No Till,NA,28-10-10,125,1-Feb,250,Broadcast,Winter Rye,19.48795191,3.759678176,61.78217097,1.434872332,0.449572624,3.598321171,3.382206629,1.202100519,4.304168544
5,No Till,NA,28-10-10,125,1-Feb,250,Broadcast,Winter Rye,18.91754721,3.664457142,61.78217097,1.400402708,0.421607988,3.598321171,3.382206629,1.202100519,4.304168544
0,Till,15-Apr,28-10-10,125,1-Feb,250,Broadcast,Winter Rye,36.02436924,6.739516685,71.93460152,2.411769274,1.145510497,4.332283715,3.381332721,1.202008413,4.303521521
1,Till,15-Apr,28-10-10,125,1-Feb,250,Broadcast,Winter Rye,20.7998524,3.848904441,60.39278555,1.420774053,0.531414366,3.052107302,3.381332721,1.202008413,4.303521521
3,Till,15-Apr,28-10-10,125,1-Feb,250,Broadcast,Winter Rye,19.45578882,3.628377762,60.39278555,1.343215865,0.449572624,3.052107302,3.381332721,1.202008413,4.303521521
5,Till,15-Apr,28-10-10,125,1-Feb,250,Broadcast,Winter Rye,18.90100848,3.543645167,60.39278555,1.312446511,0.421607988,3.052107302,3.381332721,1.202008413,4.303521521
0,Till,15-Apr,28-10-10,125,1-Feb,250,Broadcast,None,36.02436924,6.739516685,71.93460152,2.411769274,1.145510497,4.332283715,3.381332721,1.202008413,4.303521521
1,Till,15-Apr,28-10-10,125,1-Feb,250,Broadcast,None,20.7998524,3.84890444,60.39278555,1.420774053,0.531414366,3.052107302,3.381332721,1.202008413,4.303521521
3,Till,15-Apr,28-10-10,125,1-Feb,250,Broadcast,None,19.45578882,3.628377762,60.39278555,1.343215865,0.449572624,3.052107302,3.381332721,1.202008413,4.303521521
5,Till,15-Apr,28-10-10,125,1-Feb,250,Broadcast,None,18.90100848,3.543645167,60.39278555,1.312446511,0.421607988,3.052107302,3.381332721,1.202008413,4.303521521
0,Till,1-Apr,28-10-10,125,1-Feb,250,Broadcast,Winter Rye,36.02720433,6.740467597,71.88961503,2.4051283,1.143940561,4.310477251,3.381156785,1.201995088,4.303241693
1,Till,1-Apr,28-10-10,125,1-Feb,250,Broadcast,Winter Rye,20.79838843,3.849272806,60.34925766,1.41741129,0.531414366,3.038769711,3.381156785,1.201995088,4.303241693
3,Till,1-Apr,28-10-10,125,1-Feb,250,Broadcast,Winter Rye,19.45369915,3.628268037,60.34925766,1.340143605,0.449572624,3.038769711,3.381156785,1.201995088,4.303241693
5,Till,1-Apr,28-10-10,125,1-Feb,250,Broadcast,Winter Rye,18.89942331,3.543711627,60.34925766,1.309465498,0.421607988,3.038769711,3.381156785,1.201995088,4.303241693
